Company Name,CD_NSE Symbol,CD_BSE Code,CD_Is Subsidiary,CD_Sector,CD_Industry1
B.L. Kashyap and Sons Ltd.,BLKASHYAP,532719,N,Realty,Construction - Real Estate
BLS International Services Ltd.,BLS,540073,N,Miscellaneous,Miscellaneous
Blue Chip India Ltd.,BLUECHIP,531936,N,Finance,Finance - Investment
Blue Coast Hotels Ltd.,BLUECOAST,531495,N,Hospitality,"Hotel, Resort & Restaurants"
Blue Dart Express Ltd.,BLUEDART,526612,N,Logistics,Courier  Services
Blue Jet Healthcare Limited,BLUEJET,544009,,,
Blue Star Ltd.,BLUESTARCO,500067,N,Consumer Durables,Air Conditioners
Bombay Metrics Supply Chain Ltd.,BMETRICS,,N,Retailing,Retailing
Bodal Chemicals Ltd.,BODALCHEM,524370,N,Chemicals,Dyes & Pigments
Bodhtree Consulting Ltd.,BODHTREE,539122,N,IT,IT - Software
Bohra Industries Ltd.,BOHRAIND,,N,Chemicals,Fertilizers
Bombay Dyeing And Manufacturing Company Ltd.,BOMDYEING,500020,N,Textile,Textile
Borosil Ltd.,BOROLTD,543212,N,Consumer Durables,Consumer Durables - Domestic Appliances
Borosil Renewables Ltd.,BORORENEW,502219,N,Construction Materials,Glass
Bosch Ltd.,BOSCHLTD,500530,N,Automobile & Ancillaries,Auto Ancillary
Bharat Petroleum Corporation Ltd.,BPCL,500547,N,Crude Oil,Refineries
BPL Ltd.,BPL,500074,N,Electricals,Electronics - Components
Bombay Rayon Fashions Ltd.,BRFL,532678,N,Textile,Textile
Brigade Enterprises Ltd.,BRIGADE,532929,N,Realty,Construction - Real Estate
Bright Solar Ltd.,BRIGHT,,N,Capital Goods,Compressors / Pumps
Bright Brothers Ltd.,BRIGHTBROS,526731,N,Plastic Products,Plastic Products
Britannia Industries Ltd.,BRITANNIA,500825,Y,FMCG,Consumer Food
Bharat Road Network Ltd.,BRNL,540700,N,Infrastructure,Engineering - Construction
Brooks Laboratories Ltd.,BROOKS,533543,N,Healthcare,Pharmaceuticals & Drugs
BSE Ltd.,BSE,,N,Finance,Finance - Others
BSEL Infrastructure Realty Ltd.,BSELINFRA,532123,N,Realty,Construction - Real Estate
Bombay Super Hybrid Seeds Ltd.,BSHSL,,N,Agri,Agriculture
BSL Ltd.,BSL,514045,N,Textile,Textile - Weaving
Birlasoft Ltd.,BSOFT,532400,N,IT,IT - Software
Bodhi Tree Multimedia Ltd.,BTML,543767,N,Media & Entertainment,TV Broadcasting & Software Production
Burnpur Cement Ltd.,BURNPUR,532931,N,Construction Materials,Cement & Construction Materials
Butterfly Gandhimathi Appliances Ltd.,BUTTERFLY,517421,N,Consumer Durables,Consumer Durables - Domestic Appliances
Barak Valley Cements Ltd.,BVCL,532916,N,Construction Materials,Cement & Construction Materials
The Byke Hospitality Ltd.,BYKE,531373,N,Hospitality,"Hotel, Resort & Restaurants"
Cadsys India Ltd.,CADSYS,,N,IT,IT - Software
California Software Company Ltd.,CALSOFT,532386,N,IT,IT - Software
Camlin Fine Sciences Ltd.,CAMLINFINE,532834,N,Chemicals,Chemicals
Campus Activewear Ltd.,CAMPUS,543523,N,FMCG,Footwear
Computer Age Management Services Ltd.,CAMS,543232,N,IT,BPO/ITeS
Canarys Automation,CANARYS,,,,
Canara Bank,CANBK,532483,N,Bank,Bank - Public
C&C Constructions Ltd.,CANDC,532813,N,Infrastructure,Engineering - Construction
Can Fin Homes Ltd.,CANFINHOME,511196,N,Finance,Finance - Housing
Cantabil Retail India Ltd.,CANTABIL,533267,N,Textile,Textile
Capacit'e Infraprojects Ltd.,CAPACITE,540710,N,Realty,Construction - Real Estate
Caplin Point Laboratories Ltd.,CAPLIPOINT,524742,N,Healthcare,Pharmaceuticals & Drugs
Caprihans India Ltd.,CAPRIHANS,509486,Y,Plastic Products,Plastic Products
Capital Trust Ltd.,CAPTRUST,511505,N,Finance,Finance - NBFC
Carborundum Universal Ltd.,CARBORUNIV,513375,N,Abrasives,Abrasives
Career Point Ltd.,CAREERP,533260,N,Education & Training,Educational Institutions
Care Ratings Ltd.,CARERATING,534804,N,Ratings,Ratings
CarTrade Tech Ltd.,CARTRADE,543333,N,Automobile & Ancillaries,Automobiles - Dealers & Distributors
Carysil Ltd.,CARYSIL,524091,N,FMCG,Household & Personal Products
Castrol India Ltd.,CASTROLIND,500870,N,Automobile & Ancillaries,Lubricants
Consolidated Construction Consortium Ltd.,CCCL,532902,N,Infrastructure,Engineering - Construction
Country Club Hospitality & Holidays Ltd.,CCHHL,526550,N,Hospitality,"Hotel, Resort & Restaurants"
CCL Products (India) Ltd.,CCL,519600,N,Agri,Tea/Coffee
Central Depository Services (India) Ltd.,CDSL,,Y,Finance,Finance - NBFC
Ceat Ltd.,CEATLTD,500878,N,Automobile & Ancillaries,Tyres & Allied
Ceenik Exports (India) Ltd.,CEENIKEXPO,531119,N,Textile,Textile
Celebrity Fashions Ltd.,CELEBRITY,532695,N,Textile,Textile
Cellcor Gadgets,CELLECOR,,,,
Cello World Limited,CELLO,544012,,,
Cell Point (India) Ltd.,CELLPOINT,,N,Trading,Trading
Century Enka Ltd.,CENTENKA,500280,N,Textile,Textile
Century Extrusions Ltd.,CENTEXT,500083,N,Non - Ferrous Metals,Aluminium & Aluminium Products
Central Bank Of India,CENTRALBK,532885,N,Bank,Bank - Public
Centrum Capital Ltd.,CENTRUM,501150,N,Finance,Finance - Investment
Centum Electronics Ltd.,CENTUM,517544,N,Electricals,Electronics - Components
Century Plyboards (India) Ltd.,CENTURYPLY,532548,N,Construction Materials,Wood & Wood Products
Century Textiles & Industries Ltd.,CENTURYTEX,500040,N,Diversified,Diversified
Cera Sanitaryware Ltd.,CERA,532443,N,Construction Materials,Ceramics/Marble/Granite/Sanitaryware
Cerebra Integrated Technologies Ltd.,CEREBRAINT,532413,N,Trading,Trading
CESC Ltd.,CESC,500084,N,Power,Power Generation/Distribution
Capri Global Capital Ltd.,CGCL,531595,N,Finance,Finance - Investment
CG Power and Industrial Solutions Ltd.,CGPOWER,500093,N,Capital Goods,Electric Equipment
Chalet Hotels Ltd.,CHALET,542399,N,Hospitality,"Hotel, Resort & Restaurants"
Chambal Fertilisers and Chemicals Ltd.,CHAMBLFERT,500085,N,Chemicals,Fertilizers
Chavda Infra,CHAVDA,,,,
Chembond Chemicals Ltd.,CHEMBOND,530871,N,Chemicals,Chemicals
Chemcon Speciality Chemicals Ltd.,CHEMCON,543233,N,Chemicals,Chemicals
Chemfab Alkalis Ltd.,CHEMFAB,541269,N,Chemicals,Chemicals
Chemplast Sanmar Ltd.,CHEMPLASTS,543336,N,Chemicals,Chemicals
Chennai Petroleum Corporation Ltd.,CHENNPETRO,500110,Y,Crude Oil,Refineries
Cheviot Company Ltd.,CHEVIOT,526817,N,Textile,Textile
Choice International Ltd.,CHOICEIN,531358,N,Finance,Finance - Stock Broking
Cholamandalam Investment and Finance Company Ltd.,CHOLAFIN,511243,Y,Finance,Finance - NBFC
Cholamandalam Financial Holdings Ltd.,CHOLAHLDNG,504973,N,Finance,Finance - Investment
Chowgule Steamships Ltd.,CHOWGULSTM,501833,N,Logistics,Shipping
CIE Automotive India Ltd.,CIEINDIA,532756,Y,Automobile & Ancillaries,Forgings
Cigniti Technologies Ltd.,CIGNITITEC,534758,N,IT,IT - Software
Cineline India Ltd.,CINELINE,532807,N,Media & Entertainment,"Film Production, Distribution & Entertainment"
Cinevista Ltd.,CINEVISTA,532324,N,Media & Entertainment,"Film Production, Distribution & Entertainment"
Cipla Ltd.,CIPLA,500087,N,Healthcare,Pharmaceuticals & Drugs
Clean Science And Technology Ltd.,CLEAN,543318,N,Chemicals,Chemicals
CL Educate Ltd.,CLEDUCATE,540403,N,Education & Training,Educational Institutions
Varanium Cloud Ltd.,CLOUD,,N,Miscellaneous,Miscellaneous
Chaman Lal Setia Exports Ltd.,CLSEL,530307,N,FMCG,Consumer Food
Crop Life Science Limited,CLSL,,,,
CMI Ltd.,CMICABLES,517330,N,Electricals,Cable
CMM Infraprojects Ltd.,CMMIPL,,N,Realty,Construction - Real Estate
Chaman Metallics Ltd.,CMNL,,N,Iron & Steel,Steel/Sponge Iron/Pig Iron
Cyber Media Research & Services Ltd.,CMRSL,,Y,Media & Entertainment,Printing And Publishing
CMS Info Systems Ltd.,CMSINFO,543441,N,IT,BPO/ITeS
CIL Nova Petrochemicals Ltd.,CNOVAPETRO,533407,N,Textile,Textile - Spinning
Coal India Ltd.,COALINDIA,533278,N,Mining,Mining & Minerals
Coastal Corporation Ltd.,COASTCORP,501831,N,FMCG,Consumer Food
Cochin Shipyard Ltd.,COCHINSHIP,540678,N,Ship Building,Ship Building
Coffee Day Enterprises Ltd.,COFFEEDAY,539436,N,Hospitality,"Hotel, Resort & Restaurants"
Coforge Ltd.,COFORGE,532541,N,IT,IT - Software
Colgate-Palmolive (India) Ltd.,COLPAL,500830,N,FMCG,Household & Personal Products
Committed Cargo Care,COMMITTED,,,,
Compuage Infocom Ltd.,COMPINFO,532456,N,Trading,Trading
Compucom Software Ltd.,COMPUSOFT,532339,N,IT,IT - Education
Container Corporation Of India Ltd.,CONCOR,531344,N,Logistics,Logistics
Concord Biotech,CONCORDBIO,543960,N,,
Confidence Petroleum India Ltd.,CONFIPET,526829,N,Inds. Gases & Fuels,Industrial  Gases & Fuels
Consolidated Finvest & Holdings Ltd.,CONSOFINVT,500226,N,Finance,Finance - NBFC
Continental Seeds and Chemicals Ltd.,CONTI,,N,Agri,Agriculture
Control Print Ltd.,CONTROLPR,522295,N,Consumer Durables,IT - Hardware
Cool Caps Industries Ltd.,COOLCAPS,,N,Plastic Products,Plastic Products
Coral India Finance & Housing Ltd.,CORALFINAC,531556,N,Finance,Finance - NBFC
Cords Cable Industries Ltd.,CORDSCABLE,532941,N,Electricals,Cable
Coromandel Engineering Company Ltd.,COROENGG,533167,N,Infrastructure,Engineering - Construction
Coromandel International Ltd.,COROMANDEL,506395,Y,Chemicals,Fertilizers
Cosmo First Ltd.,COSMOFIRST,508814,N,Plastic Products,Plastic Products
Country Condo's Ltd.,COUNCODOS,531624,N,Realty,Construction - Real Estate
CPS Shapers,CPS,,,Readymade Garments,Apparels
Craftsman Automation Ltd.,CRAFTSMAN,543276,N,Capital Goods,Engineering - Industrial Equipments
Cranes Software International Ltd.,CRANESSOFT,512093,N,IT,IT - Software
Crayons Advertising Ltd.,CRAYONS,,N,Miscellaneous,Miscellaneous
Creative Newtech Ltd.,CREATIVE,,N,Trading,Trading
Creative Eye Ltd.,CREATIVEYE,532392,N,Media & Entertainment,TV Broadcasting & Software Production
CreditAccess Grameen Ltd.,CREDITACC,541770,N,Finance,Finance - NBFC
Crest Ventures Ltd.,CREST,511413,N,Finance,Finance - NBFC
CRISIL Ltd.,CRISIL,500092,N,Ratings,Ratings
Crompton Greaves Consumer Electricals Ltd.,CROMPTON,539876,N,Consumer Durables,Consumer Durables - Domestic Appliances
Crown Lifters Ltd.,CROWN,,N,Miscellaneous,Miscellaneous
CSB Bank Ltd.,CSBBANK,542867,N,Bank,Bank - Private
CSL Finance Ltd.,CSLFINANCE,530067,N,Finance,Finance - NBFC
Cambridge Technology Enterprises Ltd.,CTE,532801,N,IT,IT - Software
City Union Bank Ltd.,CUB,532210,N,Bank,Bank - Private
Cubex Tubings Ltd.,CUBEXTUB,526027,N,Non - Ferrous Metals,Metal - Non Ferrous
Cummins India Ltd.,CUMMINSIND,500480,N,Automobile & Ancillaries,Diesel Engines
Cupid Ltd.,CUPID,530843,N,FMCG,Household & Personal Products
Cyber Media (India) Ltd.,CYBERMEDIA,532640,N,Media & Entertainment,Printing And Publishing
CyberTech Systems And Software Ltd.,CYBERTECH,532173,N,IT,IT - Software
Cyient Ltd.,CYIENT,532175,N,IT,IT - Software
Cyient DLM Ltd.,CYIENTDLM,543933,N,Capital Goods,Electric Equipment
Dabur India Ltd.,DABUR,500096,N,FMCG,Household & Personal Products
Dai-Ichi Karkaria Ltd.,DAICHIKARK,526821,N,Chemicals,Chemicals
Dalmia Bharat Ltd.,DALBHARAT,542216,N,Construction Materials,Cement & Construction Materials
Dalmia Bharat Sugar And Industries Ltd.,DALMIASUG,500097,N,Agri,Sugar
Damodar Industries Ltd.,DAMODARIND,521220,N,Textile,Textile - Spinning
Dangee Dums Ltd.,DANGEE,,N,FMCG,Consumer Food
Datamatics Global Services Ltd.,DATAMATICS,532528,N,IT,IT - Software
Data Patterns (India) Ltd.,DATAPATTNS,543428,N,Electricals,Electronics - Components
D.B. Corp Ltd.,DBCORP,533151,N,Media & Entertainment,Printing And Publishing
Dilip Buildcon Ltd.,DBL,540047,N,Realty,Construction - Real Estate
Dhampur Bio Organics Ltd.,DBOL,543593,N,Agri,Sugar
DB Realty Ltd.,DBREALTY,533160,N,Realty,Construction - Real Estate
DB (International) Stock Brokers Ltd.,DBSTOCKBRO,530393,N,Finance,Finance - Stock Broking
Dishman Carbogen Amcis Ltd.,DCAL,540701,Y,Healthcare,Pharmaceuticals & Drugs
DCB Bank Ltd.,DCBBANK,532772,N,Bank,Bank - Private
DC Infotech and Communication Ltd.,DCI,543636,N,Consumer Durables,IT - Hardware
DCM Ltd.,DCM,502820,N,Textile,Textile - Spinning
DCM Financial Services Ltd.,DCMFINSERV,511611,N,Finance,Finance - NBFC
DCM Nouvelle Ltd.,DCMNVL,542729,N,Textile,Textile
DCM Shriram Ltd.,DCMSHRIRAM,523367,N,Diversified,Diversified
DCM Shriram Industries Ltd.,DCMSRIND,523369,N,Agri,Sugar
DCW Ltd.,DCW,500117,N,Chemicals,Chemicals
DCX Systems Ltd.,DCXINDIA,543650,N,Electricals,Electronics - Components
Deccan Cements Ltd.,DECCANCE,502137,N,Construction Materials,Cement & Construction Materials
Deepak Fertilisers And Petrochemicals Corporation Ltd.,DEEPAKFERT,500645,N,Chemicals,Fertilizers
Deepak Nitrite Ltd.,DEEPAKNTR,506401,N,Chemicals,Chemicals
Deepak Spinners Ltd.,DEEPAKSPIN,514030,N,Textile,Textile - Spinning
Deep Energy Resources Ltd.,DEEPENR,532760,N,Crude Oil,Oil Exploration
Deep Industries Ltd.,DEEPINDS,543288,N,Capital Goods,Engineering
Delhivery Ltd.,DELHIVERY,543529,N,Logistics,Courier  Services
Delphi World Money Ltd.,DELPHIFX,533452,Y,Finance,Finance - Others
Delta Corp Ltd.,DELTACORP,532848,N,Miscellaneous,Miscellaneous
Delta Manufacturing Ltd.,DELTAMAGNT,504286,N,Capital Goods,Electric Equipment
Den Networks Ltd.,DEN,533137,N,Media & Entertainment,TV Broadcasting & Software Production
DE Neers Tools Ltd.,DENEERS,,N,Capital Goods,Engineering - Industrial Equipments
De Nora India Ltd.,DENORA,590031,N,Capital Goods,Electrodes & Welding Equipment
Vasa Denticity Ltd.,DENTALKART,,N,Trading,Trading
Destiny Logistics & Infra Ltd.,DESTINY,,N,Logistics,Logistics
Dev Information Technology Ltd.,DEVIT,543462,N,IT,IT - Software
Devyani International Ltd.,DEVYANI,543330,N,FMCG,Consumer Food
Digicontent Ltd.,DGCONTENT,542685,N,FMCG,Printing & Stationery
Dhampur Sugar Mills Ltd.,DHAMPURSUG,500119,N,Agri,Sugar
Dhanlaxmi Bank Ltd.,DHANBANK,532180,N,Bank,Bank - Private
Dhani Services Ltd.,DHANI,532960,Y,Finance,Finance - Stock Broking
Dhanuka Agritech Ltd.,DHANUKA,507717,N,Chemicals,Pesticides & Agrochemicals
Dharmaj Crop Guard Ltd.,DHARMAJ,543687,N,Chemicals,Pesticides & Agrochemicals
Dharani Sugars & Chemicals Ltd.,DHARSUGAR,507442,N,Agri,Sugar
Dhruv Consultancy Services Ltd.,DHRUV,541302,N,Capital Goods,Engineering
Dhunseri Investments Ltd.,DHUNINV,533336,N,Finance,Finance - Investment
Prataap Snacks Ltd.,DIAMONDYD,540724,N,FMCG,Consumer Food
Diamond Power Infrastructure Ltd.,DIAPOWER,522163,N,Electricals,Cable
DIC India Ltd.,DICIND,500089,N,Chemicals,Chemicals
Digikore Studios,DIGIKORE,,,,
Digispice Technologies Ltd.,DIGISPICE,517214,N,IT,IT - Software
Digjam Ltd.,DIGJAMLMTD,539979,N,Textile,Textile - Weaving
Debock Industries Ltd.,DIL,,N,Capital Goods,Engineering
Dish TV India Ltd.,DISHTV,532839,N,Media & Entertainment,TV Broadcasting & Software Production
Divgi Torqtransfer Systems Ltd.,DIVGIITTS,543812,N,Capital Goods,Engineering
Divi's Laboratories Ltd.,DIVISLAB,532488,N,Healthcare,Pharmaceuticals & Drugs
Dixon Technologies (India) Ltd.,DIXON,540699,N,Consumer Durables,Consumer Durables - Electronics
DJ Mediaprint & Logistics Ltd.,DJML,543193,N,Media & Entertainment,Printing And Publishing
DK Enterprises Global Ltd.,DKEGL,,N,FMCG,Packaging
DLF Ltd.,DLF,532868,N,Realty,Construction - Real Estate
D-Link (India) Ltd.,DLINKINDIA,533146,N,IT,IT - Networking
Avenue Supermarts Ltd.,DMART,540376,N,Retailing,Retailing
DMCC Speciality Chemicals Ltd.,DMCC,506405,N,Chemicals,Chemicals
Diligent Media Corporation Ltd.,DNAMEDIA,540789,N,Media & Entertainment,Printing And Publishing
Dodla Dairy Ltd,DODLA,543306,N,FMCG,Consumer Food
Dolat Algotech Ltd.,DOLATALGO,505526,N,Finance,Finance - Stock Broking
Dollar Industries Ltd.,DOLLAR,541403,N,Textile,Textile
Dollex Agrotech Ltd.,DOLLEX,,N,Agri,Sugar
Donear Industries Ltd.,DONEAR,512519,N,Textile,Textile
D.P. Abhushan Ltd.,DPABHUSHAN,,N,Trading,Trading
India Power Corporation Ltd.,DPSCLTD,,N,Power,Power Generation/Distribution
D.P. Wires Ltd.,DPWIRES,,N,Iron & Steel,Steel & Iron Products
Elantas Beck India Ltd.,DRBECK,500123,N,Chemicals,Chemicals
DRC Systems India Ltd.,DRCSYSTEMS,543268,N,IT,IT - Software
Dreamfolks Services Ltd.,DREAMFOLKS,543591,N,Miscellaneous,Miscellaneous
Dredging Corporation Of India Ltd.,DREDGECORP,523618,N,Logistics,Shipping
Dhanuka Realty Ltd.,DRL,,N,Realty,Construction - Real Estate
Drone Destination Ltd.,DRONE,,N,Miscellaneous,Miscellaneous
Dr. Reddy's Laboratories Ltd.,DRREDDY,500124,N,Healthcare,Pharmaceuticals & Drugs
DRS Dilip Roadlines Ltd.,DRSDILIP,,N,Logistics,Logistics
Dynacons Systems & Solutions Ltd.,DSSL,532365,N,IT,IT - Software
Dhunseri Tea & Industries Ltd.,DTIL,538902,N,Agri,Tea/Coffee
Ducol Organics & Colours Ltd.,DUCOL,,N,Chemicals,Paints
Ducon Infratechnologies Ltd.,DUCON,534674,Y,Consumer Durables,IT - Hardware
DU Digital Global Ltd.,DUGLOBAL,,N,Miscellaneous,Miscellaneous
Dhunseri Ventures Ltd.,DVL,523736,N,Chemicals,Chemicals
Dwarikesh Sugar Industries Ltd.,DWARKESH,532610,N,Agri,Sugar
Dynamic Cables Ltd.,DYCL,540795,N,Electricals,Cable
Dynamatic Technologies Ltd.,DYNAMATECH,505242,N,Capital Goods,Compressors / Pumps
Dynamic Services & Security Ltd.,DYNAMIC,,N,Miscellaneous,Miscellaneous
Dynemic Products Ltd.,DYNPRO,532707,N,Chemicals,Dyes & Pigments
E2E Networks Ltd.,E2E,,N,Consumer Durables,IT - Hardware
Easy Trip Planners Ltd.,EASEMYTRIP,543272,N,Hospitality,Travel Services
Eastern Silk Industries Ltd.,EASTSILK,590022,N,Textile,Textile
Easun Reyrolle Ltd.,EASUNREYRL,532751,N,Capital Goods,Electric Equipment
eClerx Services Ltd.,ECLERX,532927,N,IT,BPO/ITeS
Edelweiss Financial Services Ltd.,EDELWEISS,532922,N,Finance,Finance - NBFC
Educomp Solutions Ltd.,EDUCOMP,532696,N,IT,IT - Education
E Factor Experiences,EFACTOR,,,,
Eicher Motors Ltd.,EICHERMOT,505200,N,Automobile & Ancillaries,Automobile Two & Three Wheelers
E.I.D. - Parry (India) Ltd.,EIDPARRY,500125,N,Agri,Sugar
Euro India Fresh Foods Ltd.,EIFFL,,N,FMCG,Consumer Food
EIH Associated Hotels Ltd.,EIHAHOTELS,523127,N,Hospitality,"Hotel, Resort & Restaurants"
EIH Ltd.,EIHOTEL,500840,N,Hospitality,"Hotel, Resort & Restaurants"
Eimco Elecon (India) Ltd.,EIMCOELECO,523708,N,Capital Goods,Engineering - Industrial Equipments
Everest Kanto Cylinder Ltd.,EKC,532684,N,Capital Goods,Engineering - Industrial Equipments
E-Land Apparel Ltd.,ELAND,532820,N,Textile,Textile
Eldeco Housing & Industries Ltd.,ELDEHSG,523329,N,Realty,Construction - Real Estate
Elecon Engineering Company Ltd.,ELECON,505700,N,Capital Goods,Engineering - Industrial Equipments
Electrosteel Castings Ltd.,ELECTCAST,500128,N,Automobile & Ancillaries,Castings/Forgings
Electrotherm (India) Ltd.,ELECTHERM,526608,N,Iron & Steel,Steel & Iron Products
EL Forge Ltd.,ELFORGE,531144,N,Automobile & Ancillaries,Forgings
Elgi Equipments Ltd.,ELGIEQUIP,522074,N,Capital Goods,Compressors / Pumps
Elgi Rubber Company Ltd.,ELGIRUBCO,590023,N,Agri,Rubber  Products
Elin Electronics Ltd.,ELIN,543725,N,Capital Goods,Engineering - Industrial Equipments
Elnet Technologies Ltd.,ELNET,517477,N,IT,IT - Software
Elpro International Ltd.,ELPROINTL,504000,N,Realty,Construction - Real Estate
Emami Ltd.,EMAMILTD,531162,N,FMCG,Household & Personal Products
Emami Paper Mills Ltd.,EMAMIPAP,533208,N,Paper,Paper & Paper Products
Emami Realty Ltd.,EMAMIREAL,533218,N,Realty,Construction - Real Estate
Embassy Office Parks REIT,EMBASSY,542602,N,Finance,Finance - Investment
Electronics Mart India Ltd.,EMIL,543626,N,Retailing,Retailing
Emkay Global Financial Services Ltd.,EMKAY,532737,N,Finance,Finance - Stock Broking
Emkay Taps And Cutting Tools Ltd.,EMKAYTOOLS,,N,Capital Goods,Engineering - Industrial Equipments
Emmbi Industries Ltd.,EMMBI,533161,N,Plastic Products,Plastic Products
EMS Limited,EMSLIMITED,543983,,,
eMudhra Ltd.,EMUDHRA,543533,N,IT,BPO/ITeS
Endurance Technologies Ltd.,ENDURANCE,540153,N,Automobile & Ancillaries,Auto Ancillary
Energy Development Company Ltd.,ENERGYDEV,532219,N,Power,Power Generation/Distribution
Engineers India Ltd.,ENGINERSIN,532178,N,Capital Goods,Engineering
Entertainment Network (India) Ltd.,ENIL,532700,N,Media & Entertainment,TV Broadcasting & Software Production
EPL Ltd.,EPL,500135,N,Plastic Products,Plastic Products
Equippp Social Impact Technologies Ltd.,EQUIPPP,590057,N,Trading,Trading
Equitas Small Finance Bank Ltd.,EQUITASBNK,543243,N,Bank,Bank - Private
Eris Lifesciences Ltd.,ERIS,540596,N,Healthcare,Pharmaceuticals & Drugs
Eros International Media Ltd.,EROSMEDIA,533261,N,Media & Entertainment,"Film Production, Distribution & Entertainment"
Esab India Ltd.,ESABINDIA,500133,N,Capital Goods,Electrodes & Welding Equipment
ESAF Small Finance Bank Ltd,ESAFSFB,544020,,,
Escorts Kubota Ltd.,ESCORTS,500495,N,Automobile & Ancillaries,Automobiles-Tractors
Invigorated Business Consulting Ltd.,ESCORTSFIN,511716,N,Finance,Finance - NBFC
Essen Speciality Films Ltd.,ESFL,,N,Plastic Products,Plastic Products
Essar Shipping Ltd.,ESSARSHPNG,533704,N,Logistics,Shipping
Integra Essentia Ltd.,ESSENTIA,535958,N,Textile,Textile
Eastcoast Steel Ltd.,ESTCSTSTEL,520081,N,Iron & Steel,Steel & Iron Products
Ester Industries Ltd.,ESTER,500136,N,Plastic Products,Plastic Products
Ethos Ltd.,ETHOSLTD,543532,Y,Retailing,Retailing
Euro Panel Products Ltd.,EUROBOND,,N,Non - Ferrous Metals,Aluminium & Aluminium Products
Eurotex Industries And Exports Ltd.,EUROTEXIND,521014,N,Textile,Textile - Spinning
Eveready Industries India Ltd.,EVEREADY,531508,N,Automobile & Ancillaries,Batteries
Everest Industries Ltd.,EVERESTIND,508906,N,Construction Materials,Cement & Construction Materials
Excel Realty N Infra Ltd.,EXCEL,533090,N,Trading,Trading
Excel Industries Ltd.,EXCELINDUS,500650,N,Chemicals,Pesticides & Agrochemicals
Exide Industries Ltd.,EXIDEIND,500086,N,Automobile & Ancillaries,Batteries
Expleo Solutions Ltd.,EXPLEOSOL,533121,N,IT,IT - Software
Exxaro Tiles Ltd.,EXXARO,543327,N,Construction Materials,Ceramics/Marble/Granite/Sanitaryware
The Fertilisers And Chemicals Travancore Ltd.,FACT,590024,N,Chemicals,Fertilizers
Fairchem Organics Ltd.,FAIRCHEMOR,543252,N,Chemicals,Chemicals
Faze Three Ltd.,FAZE3Q,530079,N,Textile,Textile
Fineotex Chemical Ltd.,FCL,533333,N,Chemicals,Chemicals
Future Consumer Ltd.,FCONSUMER,533400,N,Trading,Trading
FCS Software Solutions Ltd.,FCSSOFT,532666,N,IT,IT - Software
