Company Name,CD_NSE Symbol,CD_BSE Code,CD_Is Subsidiary,CD_Sector,CD_Industry1
UTI Asset Management Company Ltd.,UTIAMC,543238,N,Finance,Finance - Asset Management
Mazagon Dock Shipbuilders Ltd.,MAZDOCK,543237,N,Ship Building,Ship Building
Atam Valves Ltd.,ATAM,543236,N,Capital Goods,Engineering - Industrial Equipments
Angel One Ltd.,ANGELONE,543235,N,Finance,Finance - Stock Broking
Secmark Consultancy Ltd.,,543234,N,IT,BPO/ITeS
Chemcon Speciality Chemicals Ltd.,CHEMCON,543233,N,Chemicals,Chemicals
Computer Age Management Services Ltd.,CAMS,543232,N,IT,BPO/ITeS
Archidply Decor Ltd.,ADL,543231,N,Construction Materials,Wood & Wood Products
Advait Infratech Ltd.,,543230,N,Capital Goods,Engineering - Industrial Equipments
Samrat Forgings Ltd.,,543229,N,Automobile & Ancillaries,Forgings
Route Mobile Ltd.,ROUTE,543228,N,IT,IT - Software
Happiest Minds Technologies Ltd.,HAPPSTMNDS,543227,N,IT,IT - Software
Max India Ltd.,MAXIND,543223,N,Finance,Finance - Investment
Max Healthcare Institute Ltd.,MAXHEALTH,543220,Y,Healthcare,Hospital & Healthcare Services
Suratwwala Business Group Ltd.,SBGLP,543218,N,Realty,Construction - Real Estate
Mindspace Business Parks REIT,MINDSPACE,543217,N,Finance,Finance - Investment
NDR Auto Components Ltd.,NDRAUTO,543214,N,Automobile & Ancillaries,Auto Ancillary
Rossari Biotech Ltd.,ROSSARI,543213,N,Chemicals,Chemicals
Borosil Ltd.,BOROLTD,543212,N,Consumer Durables,Consumer Durables - Domestic Appliances
Bonlon Industries Ltd.,,543211,N,Non - Ferrous Metals,Metal - Non Ferrous
Aarti Surfactants Ltd.,AARTISURF,543210,N,FMCG,Household & Personal Products
Billwin Industries Ltd.,,543209,N,Textile,Textile - Machinery
Regis Industries Ltd.,,543208,N,Finance,Finance - NBFC
Natural Biocon (India) Ltd.,,543207,N,Trading,Trading
Nirmitee Robotics India Ltd.,,543194,N,Miscellaneous,Miscellaneous
DJ Mediaprint & Logistics Ltd.,DJML,543193,N,Media & Entertainment,Printing And Publishing
Hitachi Energy India Ltd.,POWERINDIA,543187,N,Capital Goods,Electric Equipment
Cospower Engineering Ltd.,,543172,N,Capital Goods,Electric Equipment
RO Jewels Ltd.,,543171,N,Trading,Trading
SBI Cards And Payment Services Ltd.,SBICARD,543066,Y,Finance,Finance - NBFC
SM Auto Stamping Ltd.,,543065,N,Automobile & Ancillaries,Auto Ancillary
Suven Pharmaceuticals Ltd.,SUVENPHAR,543064,N,Healthcare,Pharmaceuticals & Drugs
Octavius Plantations Ltd.,,542938,N,Agri,Tea/Coffee
ICL Organic Dairy Products Ltd.,,542935,N,FMCG,Consumer Food
Chandra Bhagat Pharma Ltd.,,542934,N,Healthcare,Pharmaceuticals & Drugs
Universus Photo Imagings Ltd.,UNIVPHOTO,542933,Y,Miscellaneous,Miscellaneous
Birla Tyres Ltd.,BIRLATYRE,542932,N,Automobile & Ancillaries,Tyres & Allied
Janus Corporation Ltd.,,542924,N,Infrastructure,Engineering - Construction
Tranway Technologies Ltd.,,542923,N,IT,IT - Software
Sumitomo Chemical India Ltd.,SUMICHEM,542920,N,Chemicals,Pesticides & Agrochemicals
Artemis Medicare Services Ltd.,ARTEMISMED,542919,Y,Healthcare,Hospital & Healthcare Services
Gian Life Care Ltd.,,542918,N,Healthcare,Hospital & Healthcare Services
Assam Entrade Ltd.,,542911,N,Finance,Finance - Investment
Valencia Nutrition Ltd.,,542910,N,FMCG,Consumer Food
Prince Pipes and Fittings Ltd.,PRINCEPIPE,542907,N,Plastic Products,Plastic Products
Easun Capital Markets Ltd.,,542906,N,Finance,Finance - Investment
Hindware Home Innovation Ltd.,HINDWAREAP,542905,N,Consumer Durables,Consumer Durables - Domestic Appliances
Ujjivan Small Finance Bank Ltd.,UJJIVANSFB,542904,N,Bank,Bank - Private
CSB Bank Ltd.,CSBBANK,542867,N,Bank,Bank - Private
Colab Cloud Platforms Ltd.,,542866,N,Finance,Finance - Investment
Anuroop Packaging Ltd.,,542865,N,FMCG,Packaging
Mount Housing & Infrastructure Ltd.,,542864,N,Realty,Construction - Real Estate
Shahlon Silk Industries Ltd.,,542862,N,Textile,Textile
Greenpanel Industries Ltd.,GREENPANEL,542857,N,Construction Materials,Wood & Wood Products
Vishwaraj Sugar Industries Ltd.,VISHWARAJ,542852,N,Agri,Sugar
Gensol Engineering Ltd.,GENSOL,542851,N,Infrastructure,Engineering - Construction
Goblin India Ltd.,,542850,N,Trading,Trading
Indian Railway Catering And Tourism Corporation Ltd.,IRCTC,542830,N,Hospitality,Travel Services
Gujarat Fluorochemicals Ltd.,FLUOROCHEM,542812,N,Chemicals,Chemicals
Vaxfab Enterprises Ltd.,,542803,N,Trading,Trading
Galactico Corporate Services Ltd.,,542802,N,Finance,Finance - Investment
Misquita Engineering Ltd.,,542801,N,Capital Goods,Engineering - Industrial Equipments
Mufin Green Finance Ltd.,,542774,N,Finance,Finance - Investment
IIFL Securities Ltd.,IIFLSEC,542773,N,Finance,Finance - Investment
360 One Wam Ltd.,360ONE,542772,Y,Finance,Finance - Others
Novateor Research Laboratories Ltd.,,542771,N,FMCG,Household & Personal Products
Alphalogic Techsys Ltd.,,542770,N,IT,BPO/ITeS
Transpact Enterprises Ltd.,,542765,N,Trading,Trading
Sterling and Wilson Renewable Energy Ltd.,SWSOLAR,542760,N,Infrastructure,Engineering - Construction
Spandana Sphoorty Financial Ltd.,SPANDANA,542759,N,Finance,Finance - NBFC
Seacoast Shipping Services Ltd.,,542753,N,Trading,Trading
Affle (India) Ltd.,AFFLE,542752,N,IT,BPO/ITeS
DCM Nouvelle Ltd.,DCMNVL,542729,N,Textile,Textile
SK International Export Ltd.,,542728,N,Textile,Textile
City Pulse Multiplex Ltd.,,542727,N,Media & Entertainment,"Film Production, Distribution & Entertainment"
Indiamart Intermesh Ltd.,INDIAMART,542726,N,Retailing,e-Commerce
SBC Exports Ltd.,SBC,542725,N,Textile,Textile
Earum Pharmaceuticals Ltd.,,542724,N,Trading,Trading
Anand Rayons Ltd.,,542721,N,Trading,Trading
Parshva Enterprises Ltd.,,542694,N,Trading,Trading
Digicontent Ltd.,DGCONTENT,542685,N,FMCG,Printing & Stationery
Prakash Pipes Ltd.,PPL,542684,N,Plastic Products,Plastic Products
Harish Textile Engineers Ltd.,,542682,N,Textile,Textile - Machinery
Dhanashree Electronics Ltd.,,542679,N,Capital Goods,Electric Equipment
Cian Healthcare Ltd.,,542678,N,Healthcare,Pharmaceuticals & Drugs
Mahesh Developers Ltd.,,542677,N,Realty,Construction - Real Estate
Artemis Electricals And Projects Ltd.,,542670,N,Capital Goods,Electric Equipment
BMW Industries Ltd.,,542669,N,Infrastructure,Engineering - Construction
Evans Electric Ltd.,,542668,N,Miscellaneous,Miscellaneous
White Organic Retail Ltd.,,542667,Y,Retailing,Retailing
GKP Printing & Packaging Ltd.,,542666,N,FMCG,Packaging
Neogen Chemicals Ltd.,NEOGEN,542665,N,Chemicals,Chemicals
Vikas Lifecare Ltd.,VIKASLIFE,542655,N,Crude Oil,Petrochemicals
VR Films & Studios Ltd.,,542654,N,Media & Entertainment,"Film Production, Distribution & Entertainment"
Polycab India Ltd.,POLYCAB,542652,N,Electricals,Cable
KPIT Technologies Ltd.,KPITTECH,542651,N,IT,IT - Software
Metropolis Healthcare Ltd.,METROPOLIS,542650,N,Healthcare,Hospital & Healthcare Services
Rail Vikas Nigam Ltd.,RVNL,542649,N,Infrastructure,Engineering - Construction
Northern Spirits Ltd.,,542628,N,Trading,Trading
Chandni Machines Ltd.,,542627,N,Retailing,Retailing
Embassy Office Parks REIT,EMBASSY,542602,N,Finance,Finance - Investment
Roopshri Resorts Ltd.,,542599,N,Hospitality,"Hotel, Resort & Restaurants"
MSTC Ltd.,MSTCLTD,542597,N,Trading,Trading
Humming Bird Education Ltd.,,542592,N,Education & Training,Educational Institutions
Aartech Solonics Ltd.,AARTECH,542580,N,Capital Goods,Electric Equipment
Ashapuri Gold Ornament Ltd.,,542579,N,Trading,Trading
India Infrastructure Trust - (INFRATRUST),,542543,N,Finance,Finance - Investment
Ambassador Intra Holdings Ltd.,,542524,N,Trading,Trading
Arvind Fashions Ltd.,ARVINDFASN,542484,N,Retailing,Retailing
The Anup Engineering Ltd.,ANUP,542460,N,Capital Goods,Engineering - Industrial Equipments
Kranti Industries Ltd.,,542459,N,Automobile & Ancillaries,Auto Ancillary
Jonjua Overseas Ltd.,,542446,N,IT,IT - Software
Anmol India Ltd.,ANMOL,542437,N,Trading,Trading
Chalet Hotels Ltd.,CHALET,542399,N,Hospitality,"Hotel, Resort & Restaurants"
Ritco Logistics Ltd.,RITCO,542383,N,Logistics,Logistics
AAR Shyam India Investment Co Ltd.,,542377,N,Finance,Finance - Investment
Xelpmoc Design And Tech Ltd.,XELPMOC,542367,N,IT,IT - Software
Gloster Ltd.,,542351,N,Textile,Textile
Spencer's Retail Ltd.,SPENCERS,542337,Y,Retailing,Retailing
RPSG Ventures Ltd.,RPSGVENT,542333,N,IT,IT - Software
Hi-Klass Trading And Investment Ltd.,,542332,N,Finance,Finance - Investment
KPI Green Energy Ltd.,KPIGREEN,542323,N,Capital Goods,Engineering - Industrial Equipments
Axita Cotton Ltd.,AXITA,542285,N,Textile,Textile
Deccan Health Care Ltd.,,542248,N,Healthcare,Pharmaceuticals & Drugs
Trejhara Solutions Ltd.,TREJHARA,542233,N,IT,IT - Software
Shankar Lal Rampal Dye-Chem Ltd.,,542232,N,Trading,Trading
Nila Spaces Ltd.,NILASPACES,542231,N,Realty,Construction - Real Estate
Dalmia Bharat Ltd.,DALBHARAT,542216,N,Construction Materials,Cement & Construction Materials
Nivaka Fashions Ltd.,,542206,N,Trading,Trading
Aryan Share And Stock Brokers Ltd.,,542176,N,Finance,Finance - Stock Broking
Diksha Greens Ltd.,,542155,N,Trading,Trading
Shree Krishna Infrastructure Ltd.,,542146,Y,Realty,Construction - Real Estate
Roni Households Ltd.,,542145,N,Trading,Trading
Techno Electric & Engineering Company Ltd.,TECHNOE,542141,N,Infrastructure,Engineering - Construction
The Phosphate Company Ltd.,,542123,N,Chemicals,Fertilizers
Netripples Software Ltd.,,542117,N,IT,IT - Software
Adani Total Gas Ltd.,ATGL,542066,Y,Gas Transmission,Gas Transmission/Marketing
BCPL Railway Infrastructure Ltd.,,542057,N,Capital Goods,Engineering - Industrial Equipments
Vivid Mercantile Ltd.,,542046,N,Realty,Construction - Real Estate
SM Gold Ltd.,,542034,N,Diamond  &  Jewellery,Diamond  &  Jewellery
Sun Retail Ltd.,,542025,N,Trading,Trading
AKI India Ltd.,AKI,542020,N,FMCG,Leather
Shubham Polyspin Ltd.,,542019,N,Textile,Textile
Dolfin Rubbers Ltd.,,542013,N,Agri,Rubber  Products
A-1 Acid Ltd.,,542012,N,Trading,Trading
Garden Reach Shipbuilders & Engineers Ltd.,GRSE,542011,N,Ship Building,Ship Building
Genera Agri Corp Ltd.,,541999,N,Agri,Agriculture
Aavas Financiers Ltd.,AAVAS,541988,N,Finance,Finance - Housing
Innovative Ideals And Services (India) Ltd.,,541983,N,Trading,Trading
Manorama Industries Ltd.,MANORAMA,541974,N,Agri,Solvent  Extraction
MAC Hotels Ltd.,,541973,N,Hospitality,"Hotel, Resort & Restaurants"
Sky Gold Ltd.,SKYGOLD,541967,N,Diamond  &  Jewellery,Diamond  &  Jewellery
Ircon International Ltd.,IRCON,541956,N,Infrastructure,Engineering - Construction
Ranjeet Mechatronics Ltd.,,541945,N,Trading,Trading
Synergy Green Industries Ltd.,SGIL,541929,N,Automobile & Ancillaries,Castings/Forgings
Space Incubatrics Technologies Ltd.,,541890,N,IT,IT - Software
Add-Shop E-Retail Ltd.,,541865,N,Trading,Trading
Sungold Media And Entertainment Ltd.,,541799,N,Media & Entertainment,"Film Production, Distribution & Entertainment"
Deep Polymers Ltd.,,541778,N,Chemicals,Chemicals
Amin Tannery Ltd.,,541771,N,FMCG,Leather
CreditAccess Grameen Ltd.,CREDITACC,541770,N,Finance,Finance - NBFC
Tinna Trade Ltd.,,541741,N,Trading,Trading
Vivanta Industries Ltd.,,541735,N,Miscellaneous,Miscellaneous
HDFC Asset Management Company Ltd.,HDFCAMC,541729,Y,Finance,Finance - Asset Management
Ganesh Films India Ltd.,,541703,N,Media & Entertainment,"Film Production, Distribution & Entertainment"
Ashnisha Industries Ltd.,,541702,N,Trading,Trading
Supershakti Metaliks Ltd.,,541701,N,Iron & Steel,Steel & Iron Products
TCNS Clothing Co. Ltd.,TCNSBRANDS,541700,N,Textile,Textile
RAW Edge Industrial Solutions Ltd.,,541634,N,Mining,Mining & Minerals
Hi-Tech Winding Systems Ltd.,,541627,N,Paper,Paper & Paper Products
Rajnish Wellness Ltd.,,541601,N,Trading,Trading
Varroc Engineering Ltd.,VARROC,541578,N,Automobile & Ancillaries,Auto Ancillary
Fine Organic Industries Ltd.,FINEORG,541557,N,Chemicals,Chemicals
Rites Ltd.,RITES,541556,N,Capital Goods,Engineering
Gayatri Highways Ltd.,GAYAHWS,541546,N,Infrastructure,Engineering - Construction
Solara Active Pharma Sciences Ltd.,SOLARA,541540,N,Healthcare,Pharmaceuticals & Drugs
Unick Fix-A-Form And Printers Ltd.,,541503,N,Healthcare,Pharmaceuticals & Drugs
Adani Green Energy Ltd.,ADANIGREEN,541450,N,Power,Power Generation/Distribution
WAA Solar Ltd.,,541445,N,Power,Power Generation/Distribution
PALM Jewels Ltd.,,541444,N,Trading,Trading
Nakoda Group Of Industries Ltd.,NGIL,541418,N,FMCG,Consumer Food
Dollar Industries Ltd.,DOLLAR,541403,N,Textile,Textile
Affordable Robotic & Automation Ltd.,,541402,N,Capital Goods,Engineering
Zim Laboratories Ltd.,ZIMLAB,541400,N,Healthcare,Pharmaceuticals & Drugs
Unifinz Capital India Ltd.,,541358,N,Finance,Finance - NBFC
Innovators Facade Systems Ltd.,,541353,N,Capital Goods,Engineering
Megastar Foods Ltd.,MEGASTAR,541352,N,FMCG,Consumer Food
Parvati Sweetners and Power Ltd.,,541347,N,Agri,Sugar
UH Zaveri Ltd.,,541338,N,Diamond  &  Jewellery,Diamond  &  Jewellery
Milestone Furniture Ltd.,,541337,N,FMCG,Household & Personal Products
Indostar Capital Finance Ltd.,INDOSTAR,541336,N,Finance,Finance - NBFC
Indo US Bio-Tech Ltd.,,541304,N,Trading,Trading
Akshar Spintex Ltd.,AKSHAR,541303,N,Textile,Textile
Dhruv Consultancy Services Ltd.,DHRUV,541302,N,Capital Goods,Engineering
Orient Electric Ltd.,ORIENTELEC,541301,N,Consumer Durables,Consumer Durables - Domestic Appliances
IndInfravit Trust,INDINFR,541300,N,Finance,Finance - Investment
Dr Lalchandani Labs Ltd.,,541299,N,Healthcare,Hospital & Healthcare Services
Hardwyn India Ltd.,HARDWYN,541276,N,Non - Ferrous Metals,Aluminium & Aluminium Products
Chemfab Alkalis Ltd.,CHEMFAB,541269,N,Chemicals,Chemicals
Lemon Tree Hotels Ltd.,LEMONTREE,541233,N,Hospitality,"Hotel, Resort & Restaurants"
Taylormade Renewables Ltd.,,541228,N,Capital Goods,Electric Equipment
Orissa Bengal Carrier Ltd.,OBCL,541206,N,Logistics,Logistics
LEX Nimble Solutions Ltd.,,541196,N,IT,IT - Software
Mishra Dhatu Nigam Ltd.,MIDHANI,541195,N,Iron & Steel,Steel & Iron Products
ICICI Securities Ltd.,ISEC,541179,Y,Finance,Finance - Stock Broking
Benara Bearings And Pistons Ltd.,,541178,N,Automobile & Ancillaries,Bearings
Yasho Industries Ltd.,,541167,N,Chemicals,Chemicals
Sandhar Technologies Ltd.,SANDHAR,541163,N,Automobile & Ancillaries,Auto Ancillary
KBC Global Ltd.,KBCGLOBAL,541161,N,Realty,Construction - Real Estate
Hindustan Aeronautics Ltd.,HAL,541154,N,Capital Goods,Defence
Bandhan Bank Ltd.,BANDHANBNK,541153,N,Bank,Bank - Private
Goyal Aluminiums Ltd.,GOYALALUM,541152,N,Trading,Trading
Ridings Consulting Engineers India Ltd.,,541151,N,Infrastructure,Engineering - Construction
Active Clothing Co Ltd.,,541144,N,Textile,Textile
Bharat Dynamics Ltd.,BDL,541143,N,Capital Goods,Defence
Shreeshay Engineers Ltd.,,541112,N,Infrastructure,Engineering - Construction
Bharat Parenterals Ltd.,,541096,N,Healthcare,Pharmaceuticals & Drugs
Inflame Appliances Ltd.,,541083,N,FMCG,Household & Personal Products
H.G. Infra Engineering Ltd.,HGINFRA,541019,N,Infrastructure,Engineering - Construction
Angel Fibers Ltd.,,541006,N,Textile,Textile
Kanco Tea & Industries Ltd.,,541005,N,Agri,Tea/Coffee
The Yamuna Syndicate Ltd.,,540980,N,Trading,Trading
Aster DM Healthcare Ltd.,ASTERDM,540975,N,Healthcare,Hospital & Healthcare Services
Shiva Mills Ltd.,SHIVAMILLS,540961,N,Textile,Textile
Bhatia Communications & Retail (India) Ltd.,,540956,N,Trading,Trading
Tasty Dairy Specialities Ltd.,,540955,N,FMCG,Consumer Food
The Indian Wood Products Company Ltd.,,540954,N,FMCG,Cigarettes/Tobacco
Kenvi Jewels Ltd.,,540953,N,Diamond  &  Jewellery,Diamond  &  Jewellery
Lorenzini Apparels Ltd.,LAL,540952,N,Textile,Textile
Gujarat Hy-Spin Ltd.,,540938,N,Textile,Textile - Spinning
Medico Remedies Ltd.,MEDICO,540937,N,Healthcare,Pharmaceuticals & Drugs
Gautam Gems Ltd.,,540936,N,Diamond  &  Jewellery,Diamond  &  Jewellery
Galaxy Surfactants Ltd.,GALAXYSURF,540935,N,FMCG,Household & Personal Products
Ashoka Metcast Ltd.,ASHOKAMET,540923,N,Trading,Trading
SRU Steels Ltd.,,540914,N,Trading,Trading
Tirupati Foam Ltd.,,540904,N,Textile,Textile
Amber Enterprises India Ltd.,AMBER,540902,N,Consumer Durables,Air Conditioners
Praxis Home Retail Ltd.,PRAXIS,540901,N,Retailing,Retailing
Newgen Software Technologies Ltd.,NEWGEN,540900,N,IT,IT - Software
Apollo Micro Systems Ltd.,APOLLO,540879,N,Electricals,Electronics - Components
7Seas Entertainment Ltd.,,540874,N,IT,IT - Software
Jhandewalas Foods Ltd.,,540850,N,FMCG,Consumer Food
Rithwik Facility Management Services Ltd.,,540843,N,Miscellaneous,Miscellaneous
Chandrima Mercantiles Ltd.,,540829,N,Trading,Trading
Astron Paper & Board Mill Ltd.,ASTRON,540824,N,Paper,Paper & Paper Products
Vitesse Agro Ltd.,,540823,N,Trading,Trading
Sadhna Broadcast Ltd.,,540821,N,Media & Entertainment,TV Broadcasting & Software Production
Diggi Multitrade Ltd.,,540811,N,Trading,Trading
MRC Agrotech Ltd.,,540809,N,Trading,Trading
Future Supply Chain Solutions Ltd.,FSC,540798,Y,Logistics,Logistics
Shalby Ltd.,SHALBY,540797,N,Healthcare,Hospital & Healthcare Services
Ratnabhumi Developers Ltd.,,540796,N,Realty,Construction - Real Estate
Dynamic Cables Ltd.,DYCL,540795,N,Electricals,Cable
Diligent Media Corporation Ltd.,DNAMEDIA,540789,N,Media & Entertainment,Printing And Publishing
Aspira Pathlab & Diagnostics Ltd.,,540788,N,Healthcare,Hospital & Healthcare Services
Sharika Enterprises Ltd.,,540786,N,Capital Goods,Engineering
Sanghvi Brands Ltd.,,540782,N,Miscellaneous,Miscellaneous
HDFC Life Insurance Company Ltd.,HDFCLIFE,540777,Y,Insurance,Insurance
5Paisa Capital Ltd.,5PAISA,540776,Y,Finance,Finance - Stock Broking
Khadim India Ltd.,KHADIM,540775,N,Retailing,Retailing
IFGL Refractories Ltd.,IFGLEXPOR,540774,Y,Capital Goods,Refractories
The New India Assurance Company Ltd.,NIACL,540769,N,Insurance,Insurance
Mahindra Logistics Ltd.,MAHLOG,540768,Y,Logistics,Logistics
Nippon Life India Asset Management Ltd.,NAM-INDIA,540767,Y,Finance,Finance - Asset Management
Tube Investments of India Ltd.,TIINDIA,540762,N,Automobile & Ancillaries,Cycles
Sheetal Cool Products Ltd.,SCPL,540757,N,FMCG,Consumer Food
Kaarya Facilities And Services Ltd.,,540756,N,Miscellaneous,Miscellaneous
General Insurance Corporation of India,GICRE,540755,N,Insurance,Insurance
Indian Energy Exchange Ltd.,IEX,540750,Y,Power,Power Generation/Distribution
MAS Financial Services Ltd.,MASFIN,540749,N,Finance,Finance Term Lending
Godrej Agrovet Ltd.,GODREJAGRO,540743,Y,FMCG,Consumer Food
Shreeji Translogistics Ltd.,,540738,N,Logistics,Logistics
Shree Ganesh Remedies Ltd.,,540737,N,Healthcare,Pharmaceuticals & Drugs
Iris Business Services Ltd.,IRIS,540735,N,IT,BPO/ITeS
Mehai Technology Ltd.,,540730,N,Capital Goods,Electric Equipment
Vanta Bioscience Ltd.,,540729,N,Miscellaneous,Miscellaneous
Sayaji Industries Ltd.,,540728,N,FMCG,Consumer Food
Poojawestern Metaliks Ltd.,,540727,N,Non - Ferrous Metals,Metal - Non Ferrous
Trident Texofab Ltd.,,540726,N,Trading,Trading
Share India Securities Ltd.,SHAREINDIA,540725,N,Finance,Finance - Stock Broking
Prataap Snacks Ltd.,DIAMONDYD,540724,N,FMCG,Consumer Food
SBI Life Insurance Company Ltd.,SBILIFE,540719,Y,Insurance,Insurance
AKM Creations Ltd.,,540718,N,Trading,Trading
Polo Queen Industrial & Fintech Ltd.,,540717,N,Trading,Trading
ICICI Lombard General Insurance Company Ltd.,ICICIGI,540716,Y,Insurance,Insurance
Sagar Diamonds Ltd.,,540715,N,Diamond  &  Jewellery,Diamond  &  Jewellery
Capacit'e Infraprojects Ltd.,CAPACITE,540710,N,Realty,Construction - Real Estate
Reliance Home Finance Ltd.,RHFL,540709,Y,Finance,Finance - Housing
Matrimony.Com Ltd.,MATRIMONY,540704,N,IT,BPO/ITeS
Pro CLB Global Ltd.,,540703,N,Finance,Finance - Investment
Lasa Supergenerics Ltd.,LASA,540702,N,Healthcare,Pharmaceuticals & Drugs
Dishman Carbogen Amcis Ltd.,DCAL,540701,Y,Healthcare,Pharmaceuticals & Drugs
Bharat Road Network Ltd.,BRNL,540700,N,Infrastructure,Engineering - Construction
Dixon Technologies (India) Ltd.,DIXON,540699,N,Consumer Durables,Consumer Durables - Electronics
A&M Febcon Ltd.,,540697,N,Capital Goods,Engineering - Industrial Equipments
KCD Industries India Ltd.,,540696,N,Trading,Trading
Dhruv Wellness Ltd.,,540695,N,Trading,Trading
ANG Lifesciences India Ltd.,,540694,N,Healthcare,Pharmaceuticals & Drugs
Shish Industries Ltd.,,540693,N,Plastic Products,Plastic Products
Apex Frozen Foods Ltd.,APEX,540692,N,Agri,Aquaculture
Aditya Birla Capital Ltd.,ABCAPITAL,540691,N,Finance,Finance - NBFC
Smruthi Organics Ltd.,,540686,N,Healthcare,Pharmaceuticals & Drugs
Chothani Foods Ltd.,,540681,N,FMCG,Consumer Food
KIOCL Ltd.,KIOCL,540680,N,Mining,Mining & Minerals
SMS Lifesciences India Ltd.,SMSLIFE,540679,N,Healthcare,Pharmaceuticals & Drugs
Cochin Shipyard Ltd.,COCHINSHIP,540678,N,Ship Building,Ship Building
SIS Ltd.,SIS,540673,N,Miscellaneous,Miscellaneous
Globalspace Technologies Ltd.,,540654,N,IT,IT - Software
Sintex Plastics Technology Ltd.,SPTL,540653,N,Plastic Products,Plastic Products
Captain Technocast Ltd.,,540652,N,Automobile & Ancillaries,Castings/Forgings
